1965.5       0.68984308E+01
1966.5       0.77273664E+01
1967.5       0.74833856E+01
1968.5       0.72860885E+01
1969.5       0.78719940E+01
1970.5       0.75366220E+01
1971.5       0.73038564E+01
1972.5       0.74094148E+01
1973.5       0.83538275E+01
1974.5       0.75531855E+01
1975.5       0.74823413E+01
1976.5       0.71495361E+01
1977.5       0.81092243E+01
1978.5       0.79380193E+01
1979.5       0.78110466E+01
1980.5       0.81170492E+01
1981.5       0.83021364E+01
1982.5       0.78818331E+01
1983.5       0.86028757E+01
1984.5       0.82271032E+01
1985.5       0.83115473E+01
1986.5       0.82196884E+01
1987.5       0.86134043E+01
1988.5       0.90853891E+01
1989.5       0.82027893E+01
1990.5       0.84942455E+01
1991.5       0.86790705E+01
1992.5       0.82379570E+01
1993.5       0.83170452E+01
1994.5       0.85399036E+01
1995.5       0.89146051E+01
1996.5       0.88599262E+01
1997.5       0.87137899E+01
1998.5       0.95251570E+01
1999.5       0.85826864E+01
2000.5       0.86702623E+01
2001.5       0.87623386E+01
2002.5       0.89117517E+01
2003.5       0.93077555E+01
2004.5       0.92815914E+01
2005.5       0.91676855E+01
2006.5       0.93080530E+01
